"SampleID","StationID","CollDate","TaxaID","N_Taxa"
"Samp0502","32RGrand452.0",2010-05-03,"Pomoxis annularis",1
"Samp0502","32RGrand452.0",2010-05-03,"Cyprinella lutrensis",19
"Samp0502","32RGrand452.0",2010-05-03,"Cyprinus carpio",1
"Samp0502","32RGrand452.0",2010-05-03,"Hybognathus amarus",139
"Samp0502","32RGrand452.0",2010-05-03,"Pimephales promelas",5
"Samp0502","32RGrand452.0",2010-05-03,"Platygobio gracilis",2
"Samp0502","32RGrand452.0",2010-05-03,"Ictalurus punctatus",2
"Samp0503","32RGrand452.0",2010-05-25,"Cyprinella lutrensis",19
"Samp0503","32RGrand452.0",2010-05-25,"Hybognathus amarus",6
"Samp0503","32RGrand452.0",2010-05-25,"Platygobio gracilis",5
"Samp0504","32RGrand452.0",2010-06-29,"Carpiodes carpio",1
"Samp0504","32RGrand452.0",2010-06-29,"Catostomus commersonii",20
"Samp0504","32RGrand452.0",2010-06-29,"Lepomis cyanellus",2
"Samp0504","32RGrand452.0",2010-06-29,"Pomoxis annularis",1
"Samp0504","32RGrand452.0",2010-06-29,"Cyprinella lutrensis",1039
"Samp0504","32RGrand452.0",2010-06-29,"Cyprinus carpio",2
"Samp0504","32RGrand452.0",2010-06-29,"Hybognathus amarus",35
"Samp0504","32RGrand452.0",2010-06-29,"Pimephales promelas",2
"Samp0504","32RGrand452.0",2010-06-29,"Platygobio gracilis",12
"Samp0504","32RGrand452.0",2010-06-29,"Rhinichthys cataractae",1
"Samp0504","32RGrand452.0",2010-06-29,"Ictalurus punctatus",2
"Samp0505","32RGrand452.0",2010-07-27,"Carpiodes carpio",13
"Samp0505","32RGrand452.0",2010-07-27,"Catostomus commersonii",1
"Samp0505","32RGrand452.0",2010-07-27,"Cyprinella lutrensis",413
"Samp0505","32RGrand452.0",2010-07-27,"Cyprinus carpio",1
"Samp0505","32RGrand452.0",2010-07-27,"Hybognathus amarus",44
"Samp0505","32RGrand452.0",2010-07-27,"Pimephales promelas",8
"Samp0505","32RGrand452.0",2010-07-27,"Platygobio gracilis",24
"Samp0505","32RGrand452.0",2010-07-27,"Ictalurus punctatus",153
"Samp0505","32RGrand452.0",2010-07-27,"Gambusia affinis",5
"Samp0506","32RGrand452.0",2010-08-24,"Cyprinella lutrensis",194
"Samp0506","32RGrand452.0",2010-08-24,"Hybognathus amarus",2
"Samp0506","32RGrand452.0",2010-08-24,"Pimephales promelas",5
"Samp0506","32RGrand452.0",2010-08-24,"Platygobio gracilis",13
"Samp0506","32RGrand452.0",2010-08-24,"Rhinichthys cataractae",1
"Samp0506","32RGrand452.0",2010-08-24,"Ictalurus punctatus",32
"Samp0506","32RGrand452.0",2010-08-24,"Gambusia affinis",21
"Samp0507","32RGrand452.0",2010-09-23,"Pomoxis annularis",4
"Samp0507","32RGrand452.0",2010-09-23,"Cyprinella lutrensis",402
"Samp0507","32RGrand452.0",2010-09-23,"Hybognathus amarus",6
"Samp0507","32RGrand452.0",2010-09-23,"Platygobio gracilis",15
"Samp0507","32RGrand452.0",2010-09-23,"Ictalurus punctatus",82
"Samp0507","32RGrand452.0",2010-09-23,"Gambusia affinis",10
"Samp0508","32RGrand452.0",2010-11-01,"Carpiodes carpio",2
"Samp0508","32RGrand452.0",2010-11-01,"Catostomus commersonii",1
"Samp0508","32RGrand452.0",2010-11-01,"Cyprinella lutrensis",440
"Samp0508","32RGrand452.0",2010-11-01,"Cyprinus carpio",2
"Samp0508","32RGrand452.0",2010-11-01,"Hybognathus amarus",4
"Samp0508","32RGrand452.0",2010-11-01,"Pimephales promelas",10
"Samp0508","32RGrand452.0",2010-11-01,"Platygobio gracilis",19
"Samp0508","32RGrand452.0",2010-11-01,"Ictalurus punctatus",27
"Samp0508","32RGrand452.0",2010-11-01,"Gambusia affinis",19
"Samp0509","32RGrand452.0",2010-11-29,"Cyprinella lutrensis",774
"Samp0509","32RGrand452.0",2010-11-29,"Hybognathus amarus",10
"Samp0509","32RGrand452.0",2010-11-29,"Pimephales promelas",3
"Samp0509","32RGrand452.0",2010-11-29,"Platygobio gracilis",1
"Samp0509","32RGrand452.0",2010-11-29,"Ictalurus punctatus",8
"Samp0509","32RGrand452.0",2010-11-29,"Gambusia affinis",16
"Samp0510","32RGrand452.0",2011-01-26,"Cyprinella lutrensis",36
"Samp0510","32RGrand452.0",2011-01-26,"Hybognathus amarus",1
"Samp0510","32RGrand452.0",2011-01-26,"Platygobio gracilis",3
"Samp0510","32RGrand452.0",2011-01-26,"Ictalurus punctatus",1
"Samp0510","32RGrand452.0",2011-01-26,"Gambusia affinis",1
"Samp0511","32RGrand452.0",2011-02-28,"Cyprinella lutrensis",43
"Samp0511","32RGrand452.0",2011-02-28,"Hybognathus amarus",1
"Samp0511","32RGrand452.0",2011-02-28,"Pimephales promelas",1
"Samp0511","32RGrand452.0",2011-02-28,"Platygobio gracilis",2
"Samp0511","32RGrand452.0",2011-02-28,"Ictalurus punctatus",4
"Samp0511","32RGrand452.0",2011-02-28,"Gambusia affinis",1
"Samp0512","32RGrand452.0",2011-03-31,"Catostomus commersonii",2
"Samp0512","32RGrand452.0",2011-03-31,"Cyprinella lutrensis",415
"Samp0512","32RGrand452.0",2011-03-31,"Hybognathus amarus",16
"Samp0512","32RGrand452.0",2011-03-31,"Pimephales promelas",11
"Samp0512","32RGrand452.0",2011-03-31,"Platygobio gracilis",2
"Samp0512","32RGrand452.0",2011-03-31,"Ictalurus punctatus",4
"Samp0513","32RGrand452.0",2011-04-27,"Carpiodes carpio",4
"Samp0513","32RGrand452.0",2011-04-27,"Dorosoma cepedianum",2
"Samp0513","32RGrand452.0",2011-04-27,"Cyprinella lutrensis",143
"Samp0513","32RGrand452.0",2011-04-27,"Hybognathus amarus",8
"Samp0513","32RGrand452.0",2011-04-27,"Pimephales promelas",2
"Samp0513","32RGrand452.0",2011-04-27,"Platygobio gracilis",33
"Samp0513","32RGrand452.0",2011-04-27,"Rhinichthys cataractae",1
"Samp0513","32RGrand452.0",2011-04-27,"Ictalurus punctatus",3
"Samp0513","32RGrand452.0",2011-04-27,"Gambusia affinis",8
"Samp0514","32RGrand452.0",2011-05-24,"Catostomus commersonii",10
"Samp0514","32RGrand452.0",2011-05-24,"Cyprinella lutrensis",563
"Samp0514","32RGrand452.0",2011-05-24,"Hybognathus amarus",2
"Samp0514","32RGrand452.0",2011-05-24,"Platygobio gracilis",1
"Samp0514","32RGrand452.0",2011-05-24,"Ictalurus punctatus",1
"Samp0514","32RGrand452.0",2011-05-24,"Stizostedion vitreum",1
"Samp0515","32RGrand452.0",2011-06-28,"Carpiodes carpio",23
"Samp0515","32RGrand452.0",2011-06-28,"Catostomus commersonii",53
"Samp0515","32RGrand452.0",2011-06-28,"Lepomis macrochirus",2
"Samp0515","32RGrand452.0",2011-06-28,"Micropterus salmoides",1
"Samp0515","32RGrand452.0",2011-06-28,"Pomoxis annularis",1
"Samp0515","32RGrand452.0",2011-06-28,"Cyprinella lutrensis",165
"Samp0515","32RGrand452.0",2011-06-28,"Cyprinus carpio",8
"Samp0515","32RGrand452.0",2011-06-28,"Hybognathus amarus",1
"Samp0515","32RGrand452.0",2011-06-28,"Pimephales promelas",302
"Samp0515","32RGrand452.0",2011-06-28,"Platygobio gracilis",47
"Samp0515","32RGrand452.0",2011-06-28,"Ictalurus punctatus",3
"Samp0515","32RGrand452.0",2011-06-28,"Gambusia affinis",2
"Samp0516","32RGrand452.0",2011-07-26,"Carpiodes carpio",142
"Samp0516","32RGrand452.0",2011-07-26,"Catostomus commersonii",5
"Samp0516","32RGrand452.0",2011-07-26,"Micropterus salmoides",2
"Samp0516","32RGrand452.0",2011-07-26,"Pomoxis annularis",1
"Samp0516","32RGrand452.0",2011-07-26,"Dorosoma cepedianum",5
"Samp0516","32RGrand452.0",2011-07-26,"Cyprinella lutrensis",626
"Samp0516","32RGrand452.0",2011-07-26,"Cyprinus carpio",1
"Samp0516","32RGrand452.0",2011-07-26,"Hybognathus amarus",149
"Samp0516","32RGrand452.0",2011-07-26,"Pimephales promelas",178
"Samp0516","32RGrand452.0",2011-07-26,"Platygobio gracilis",2
"Samp0516","32RGrand452.0",2011-07-26,"Ictalurus punctatus",68
"Samp0516","32RGrand452.0",2011-07-26,"Gambusia affinis",31
"Samp0517","32RGrand452.0",2011-08-23,"Carpiodes carpio",6
"Samp0517","32RGrand452.0",2011-08-23,"Pomoxis annularis",1
"Samp0517","32RGrand452.0",2011-08-23,"Cyprinella lutrensis",970
"Samp0517","32RGrand452.0",2011-08-23,"Cyprinus carpio",4
"Samp0517","32RGrand452.0",2011-08-23,"Hybognathus amarus",16
"Samp0517","32RGrand452.0",2011-08-23,"Pimephales promelas",21
"Samp0517","32RGrand452.0",2011-08-23,"Platygobio gracilis",2
"Samp0517","32RGrand452.0",2011-08-23,"Ictalurus punctatus",19
"Samp0517","32RGrand452.0",2011-08-23,"Gambusia affinis",4
"Samp0518","32RGrand452.0",2011-09-27,"Carpiodes carpio",12
"Samp0518","32RGrand452.0",2011-09-27,"Pomoxis annularis",3
"Samp0518","32RGrand452.0",2011-09-27,"Dorosoma cepedianum",1
"Samp0518","32RGrand452.0",2011-09-27,"Cyprinella lutrensis",2735
"Samp0518","32RGrand452.0",2011-09-27,"Cyprinus carpio",3
"Samp0518","32RGrand452.0",2011-09-27,"Hybognathus amarus",50
"Samp0518","32RGrand452.0",2011-09-27,"Pimephales promelas",6
"Samp0518","32RGrand452.0",2011-09-27,"Ameiurus natalis",1
"Samp0518","32RGrand452.0",2011-09-27,"Ictalurus punctatus",23
"Samp0518","32RGrand452.0",2011-09-27,"Gambusia affinis",22
"Samp0519","32RGrand452.0",2011-10-27,"Carpiodes carpio",7
"Samp0519","32RGrand452.0",2011-10-27,"Lepomis macrochirus",1
"Samp0519","32RGrand452.0",2011-10-27,"Micropterus salmoides",1
"Samp0519","32RGrand452.0",2011-10-27,"Pomoxis annularis",1
"Samp0519","32RGrand452.0",2011-10-27,"Cyprinella lutrensis",1830
"Samp0519","32RGrand452.0",2011-10-27,"Hybognathus amarus",26
"Samp0519","32RGrand452.0",2011-10-27,"Pimephales promelas",21
"Samp0519","32RGrand452.0",2011-10-27,"Platygobio gracilis",3
"Samp0519","32RGrand452.0",2011-10-27,"Ictalurus punctatus",2
"Samp0519","32RGrand452.0",2011-10-27,"Gambusia affinis",148
"Samp0520","32RGrand452.0",2011-12-15,"Carpiodes carpio",18
"Samp0520","32RGrand452.0",2011-12-15,"Cyprinella lutrensis",91
"Samp0520","32RGrand452.0",2011-12-15,"Hybognathus amarus",50
"Samp0520","32RGrand452.0",2011-12-15,"Pimephales promelas",11
"Samp0520","32RGrand452.0",2011-12-15,"Platygobio gracilis",1
"Samp0520","32RGrand452.0",2011-12-15,"Ictalurus punctatus",6
"Samp0521","32RGrand452.0",2012-03-28,"Carpiodes carpio",1
"Samp0521","32RGrand452.0",2012-03-28,"Micropterus salmoides",1
"Samp0521","32RGrand452.0",2012-03-28,"Cyprinella lutrensis",145
"Samp0521","32RGrand452.0",2012-03-28,"Cyprinus carpio",1
"Samp0521","32RGrand452.0",2012-03-28,"Hybognathus amarus",55
"Samp0521","32RGrand452.0",2012-03-28,"Pimephales promelas",21
"Samp0521","32RGrand452.0",2012-03-28,"Platygobio gracilis",5
"Samp0521","32RGrand452.0",2012-03-28,"Ameiurus natalis",1
"Samp0521","32RGrand452.0",2012-03-28,"Ictalurus punctatus",4
"Samp0522","32RGrand452.0",2012-04-27,"Carpiodes carpio",2
"Samp0522","32RGrand452.0",2012-04-27,"Cyprinella lutrensis",413
"Samp0522","32RGrand452.0",2012-04-27,"Hybognathus amarus",85
"Samp0522","32RGrand452.0",2012-04-27,"Pimephales promelas",72
"Samp0522","32RGrand452.0",2012-04-27,"Platygobio gracilis",14
"Samp0522","32RGrand452.0",2012-04-27,"Ictalurus punctatus",4
"Samp0522","32RGrand452.0",2012-04-27,"Gambusia affinis",31
"Samp0523","32RGrand452.0",2012-05-30,"Carpiodes carpio",72
"Samp0523","32RGrand452.0",2012-05-30,"Catostomus commersonii",15
"Samp0523","32RGrand452.0",2012-05-30,"Cyprinella lutrensis",1929
"Samp0523","32RGrand452.0",2012-05-30,"Cyprinus carpio",1
"Samp0523","32RGrand452.0",2012-05-30,"Hybognathus amarus",3
"Samp0523","32RGrand452.0",2012-05-30,"Pimephales promelas",14
"Samp0523","32RGrand452.0",2012-05-30,"Platygobio gracilis",47
"Samp0523","32RGrand452.0",2012-05-30,"Ictalurus punctatus",1
"Samp0523","32RGrand452.0",2012-05-30,"Gambusia affinis",25
"Samp0524","32RGrand452.0",2012-06-26,"Carpiodes carpio",24
"Samp0524","32RGrand452.0",2012-06-26,"Catostomus commersonii",2
"Samp0524","32RGrand452.0",2012-06-26,"Cyprinella lutrensis",482
"Samp0524","32RGrand452.0",2012-06-26,"Hybognathus amarus",5
"Samp0524","32RGrand452.0",2012-06-26,"Pimephales promelas",18
"Samp0524","32RGrand452.0",2012-06-26,"Platygobio gracilis",3
"Samp0524","32RGrand452.0",2012-06-26,"Rhinichthys cataractae",1
"Samp0524","32RGrand452.0",2012-06-26,"Ictalurus punctatus",3
"Samp0524","32RGrand452.0",2012-06-26,"Gambusia affinis",14
"Samp0525","32RGrand452.0",2012-07-25,"Carpiodes carpio",4
"Samp0525","32RGrand452.0",2012-07-25,"Cyprinella lutrensis",562
"Samp0525","32RGrand452.0",2012-07-25,"Cyprinus carpio",1
"Samp0525","32RGrand452.0",2012-07-25,"Hybognathus amarus",9
"Samp0525","32RGrand452.0",2012-07-25,"Pimephales promelas",29
"Samp0525","32RGrand452.0",2012-07-25,"Platygobio gracilis",1
"Samp0525","32RGrand452.0",2012-07-25,"Ictalurus punctatus",29
"Samp0525","32RGrand452.0",2012-07-25,"Gambusia affinis",71
"Samp0526","32RGrand452.0",2012-08-22,"Carpiodes carpio",3
"Samp0526","32RGrand452.0",2012-08-22,"Cyprinella lutrensis",1640
"Samp0526","32RGrand452.0",2012-08-22,"Hybognathus amarus",4
"Samp0526","32RGrand452.0",2012-08-22,"Pimephales promelas",18
"Samp0526","32RGrand452.0",2012-08-22,"Ictalurus punctatus",37
"Samp0526","32RGrand452.0",2012-08-22,"Gambusia affinis",11
"Samp0527","32RGrand452.0",2012-09-26,"Carpiodes carpio",26
"Samp0527","32RGrand452.0",2012-09-26,"Cyprinella lutrensis",3887
"Samp0527","32RGrand452.0",2012-09-26,"Cyprinus carpio",2
"Samp0527","32RGrand452.0",2012-09-26,"Hybognathus amarus",13
"Samp0527","32RGrand452.0",2012-09-26,"Pimephales promelas",76
"Samp0527","32RGrand452.0",2012-09-26,"Platygobio gracilis",5
"Samp0527","32RGrand452.0",2012-09-26,"Ictalurus punctatus",39
"Samp0527","32RGrand452.0",2012-09-26,"Gambusia affinis",32
"Samp0528","32RGrand452.0",2012-10-26,"Carpiodes carpio",5
"Samp0528","32RGrand452.0",2012-10-26,"Cyprinella lutrensis",2322
"Samp0528","32RGrand452.0",2012-10-26,"Cyprinus carpio",2
"Samp0528","32RGrand452.0",2012-10-26,"Hybognathus amarus",10
"Samp0528","32RGrand452.0",2012-10-26,"Pimephales promelas",93
"Samp0528","32RGrand452.0",2012-10-26,"Ictalurus punctatus",27
"Samp0528","32RGrand452.0",2012-10-26,"Gambusia affinis",61
"Samp0529","32RGrand455.0",1939-08-31,"Macrhybopsis aestivalis",1
"Samp0529","32RGrand455.0",1939-08-31,"Notropis simus simus",1
"Samp0529","32RGrand455.0",1939-08-31,"Pimephales promelas",1
"Samp0530","32RGrand455.0",1949-10-21,"Carpiodes carpio",1
"Samp0530","32RGrand455.0",1949-10-21,"Cyprinella lutrensis",1
"Samp0530","32RGrand455.0",1949-10-21,"Cyprinus carpio",1
"Samp0530","32RGrand455.0",1949-10-21,"Hybognathus amarus",1
"Samp0530","32RGrand455.0",1949-10-21,"Macrhybopsis aestivalis",1
"Samp0530","32RGrand455.0",1949-10-21,"Pimephales promelas",1
"Samp0530","32RGrand455.0",1949-10-21,"Platygobio gracilis",1
"Samp0530","32RGrand455.0",1949-10-21,"Rhinichthys cataractae",1
"Samp0531","32RGrand455.0",2010-01-20,"Cyprinella lutrensis",61
"Samp0531","32RGrand455.0",2010-01-20,"Pimephales promelas",1
"Samp0531","32RGrand455.0",2010-01-20,"Platygobio gracilis",2
"Samp0532","32RGrand455.0",2010-02-26,"Cyprinella lutrensis",119
"Samp0532","32RGrand455.0",2010-02-26,"Cyprinus carpio",1
"Samp0532","32RGrand455.0",2010-02-26,"Hybognathus amarus",5
"Samp0532","32RGrand455.0",2010-02-26,"Pimephales promelas",2
"Samp0532","32RGrand455.0",2010-02-26,"Platygobio gracilis",8
"Samp0533","32RGrand455.0",2010-03-24,"Cyprinella lutrensis",13
"Samp0533","32RGrand455.0",2010-03-24,"Hybognathus amarus",3
"Samp0533","32RGrand455.0",2010-03-24,"Platygobio gracilis",4
"Samp0533","32RGrand455.0",2010-03-24,"Ictalurus punctatus",1
"Samp0534","32RGrand455.0",2010-05-03,"Cyprinella lutrensis",27
"Samp0534","32RGrand455.0",2010-05-03,"Pimephales promelas",1
"Samp0534","32RGrand455.0",2010-05-03,"Platygobio gracilis",17
"Samp0535","32RGrand455.0",2010-06-29,"Carpiodes carpio",124
"Samp0535","32RGrand455.0",2010-06-29,"Catostomus commersonii",65
"Samp0535","32RGrand455.0",2010-06-29,"Lepomis cyanellus",2
"Samp0535","32RGrand455.0",2010-06-29,"Cyprinella lutrensis",21
"Samp0535","32RGrand455.0",2010-06-29,"Cyprinus carpio",1
"Samp0535","32RGrand455.0",2010-06-29,"Hybognathus amarus",9
"Samp0535","32RGrand455.0",2010-06-29,"Pimephales promelas",1
"Samp0535","32RGrand455.0",2010-06-29,"Platygobio gracilis",3
"Samp0535","32RGrand455.0",2010-06-29,"Rhinichthys cataractae",1
"Samp0535","32RGrand455.0",2010-06-29,"Ictalurus punctatus",1
"Samp0535","32RGrand455.0",2010-06-29,"Stizostedion vitreum",2
"Samp0536","32RGrand455.0",2010-07-27,"Carpiodes carpio",202
"Samp0536","32RGrand455.0",2010-07-27,"Cyprinella lutrensis",81
"Samp0536","32RGrand455.0",2010-07-27,"Cyprinus carpio",2
"Samp0536","32RGrand455.0",2010-07-27,"Hybognathus amarus",5
"Samp0536","32RGrand455.0",2010-07-27,"Pimephales promelas",24
"Samp0536","32RGrand455.0",2010-07-27,"Platygobio gracilis",16
"Samp0536","32RGrand455.0",2010-07-27,"Rhinichthys cataractae",3
"Samp0536","32RGrand455.0",2010-07-27,"Ameiurus natalis",4
"Samp0536","32RGrand455.0",2010-07-27,"Ictalurus punctatus",94
"Samp0536","32RGrand455.0",2010-07-27,"Gambusia affinis",13
"Samp0537","32RGrand455.0",2010-08-24,"Carpiodes carpio",6
"Samp0537","32RGrand455.0",2010-08-24,"Cyprinella lutrensis",62
"Samp0537","32RGrand455.0",2010-08-24,"Pimephales promelas",1
"Samp0537","32RGrand455.0",2010-08-24,"Platygobio gracilis",9
"Samp0537","32RGrand455.0",2010-08-24,"Ameiurus natalis",2
"Samp0537","32RGrand455.0",2010-08-24,"Ictalurus punctatus",33
"Samp0538","32RGrand455.0",2010-09-23,"Carpiodes carpio",3
"Samp0538","32RGrand455.0",2010-09-23,"Cyprinella lutrensis",34
"Samp0538","32RGrand455.0",2010-09-23,"Hybognathus amarus",2
"Samp0538","32RGrand455.0",2010-09-23,"Pimephales promelas",6
"Samp0538","32RGrand455.0",2010-09-23,"Platygobio gracilis",11
"Samp0538","32RGrand455.0",2010-09-23,"Ictalurus punctatus",143
"Samp0539","32RGrand455.0",2010-11-01,"Carpiodes carpio",2
"Samp0539","32RGrand455.0",2010-11-01,"Micropterus salmoides",1
"Samp0539","32RGrand455.0",2010-11-01,"Cyprinella lutrensis",20
"Samp0539","32RGrand455.0",2010-11-01,"Cyprinus carpio",1
"Samp0539","32RGrand455.0",2010-11-01,"Pimephales promelas",3
"Samp0539","32RGrand455.0",2010-11-01,"Platygobio gracilis",9
"Samp0539","32RGrand455.0",2010-11-01,"Rhinichthys cataractae",2
"Samp0539","32RGrand455.0",2010-11-01,"Ameiurus natalis",1
"Samp0539","32RGrand455.0",2010-11-01,"Ictalurus punctatus",5
"Samp0539","32RGrand455.0",2010-11-01,"Gambusia affinis",1
"Samp0540","32RGrand455.0",2010-11-29,"Micropterus salmoides",1
"Samp0540","32RGrand455.0",2010-11-29,"Cyprinella lutrensis",17
"Samp0540","32RGrand455.0",2010-11-29,"Pimephales promelas",1
"Samp0540","32RGrand455.0",2010-11-29,"Platygobio gracilis",9
"Samp0541","32RGrand455.0",2011-01-26,"Catostomus commersonii",1
"Samp0541","32RGrand455.0",2011-01-26,"Cyprinella lutrensis",5
"Samp0541","32RGrand455.0",2011-01-26,"Pimephales promelas",2
"Samp0541","32RGrand455.0",2011-01-26,"Platygobio gracilis",10
"Samp0541","32RGrand455.0",2011-01-26,"Gambusia affinis",1
"Samp0542","32RGrand455.0",2011-02-28,"Platygobio gracilis",3
"Samp0542","32RGrand455.0",2011-02-28,"Ictalurus punctatus",2
"Samp0542","32RGrand455.0",2011-02-28,"Gambusia affinis",1
"Samp0543","32RGrand455.0",2011-03-31,"Lepomis cyanellus",1
"Samp0543","32RGrand455.0",2011-03-31,"Micropterus salmoides",1
"Samp0543","32RGrand455.0",2011-03-31,"Cyprinella lutrensis",16
"Samp0543","32RGrand455.0",2011-03-31,"Platygobio gracilis",2
"Samp0543","32RGrand455.0",2011-03-31,"Ictalurus punctatus",2
"Samp0544","32RGrand455.0",2011-04-27,"Lepomis macrochirus",2
"Samp0544","32RGrand455.0",2011-04-27,"Cyprinella lutrensis",14
"Samp0544","32RGrand455.0",2011-04-27,"Platygobio gracilis",4
"Samp0544","32RGrand455.0",2011-04-27,"Ictalurus punctatus",2
"Samp0545","32RGrand455.0",2011-05-25,"Catostomus commersonii",6
"Samp0545","32RGrand455.0",2011-05-25,"Lepomis macrochirus",1
"Samp0545","32RGrand455.0",2011-05-25,"Cyprinella lutrensis",15
"Samp0545","32RGrand455.0",2011-05-25,"Pimephales promelas",1
"Samp0545","32RGrand455.0",2011-05-25,"Platygobio gracilis",2
"Samp0545","32RGrand455.0",2011-05-25,"Rhinichthys cataractae",1
"Samp0545","32RGrand455.0",2011-05-25,"Ictalurus punctatus",2
"Samp0546","32RGrand455.0",2011-06-28,"Carpiodes carpio",5
"Samp0546","32RGrand455.0",2011-06-28,"Catostomus commersonii",4
"Samp0546","32RGrand455.0",2011-06-28,"Cyprinella lutrensis",19
"Samp0546","32RGrand455.0",2011-06-28,"Cyprinus carpio",22
"Samp0546","32RGrand455.0",2011-06-28,"Hybognathus amarus",9
"Samp0546","32RGrand455.0",2011-06-28,"Pimephales promelas",3
"Samp0546","32RGrand455.0",2011-06-28,"Rhinichthys cataractae",1
"Samp0547","32RGrand455.0",2011-07-26,"Carpiodes carpio",327
"Samp0547","32RGrand455.0",2011-07-26,"Catostomus commersonii",3
"Samp0547","32RGrand455.0",2011-07-26,"Cyprinella lutrensis",438
"Samp0547","32RGrand455.0",2011-07-26,"Cyprinus carpio",14
"Samp0547","32RGrand455.0",2011-07-26,"Hybognathus amarus",9
"Samp0547","32RGrand455.0",2011-07-26,"Pimephales promelas",5
"Samp0547","32RGrand455.0",2011-07-26,"Platygobio gracilis",7
"Samp0547","32RGrand455.0",2011-07-26,"Rhinichthys cataractae",2
"Samp0547","32RGrand455.0",2011-07-26,"Ictalurus punctatus",259
"Samp0547","32RGrand455.0",2011-07-26,"Gambusia affinis",1
"Samp0548","32RGrand455.0",2011-08-23,"Carpiodes carpio",345
"Samp0548","32RGrand455.0",2011-08-23,"Catostomus commersonii",1
"Samp0548","32RGrand455.0",2011-08-23,"Dorosoma cepedianum",1
"Samp0548","32RGrand455.0",2011-08-23,"Cyprinella lutrensis",609
"Samp0548","32RGrand455.0",2011-08-23,"Cyprinus carpio",4
"Samp0548","32RGrand455.0",2011-08-23,"Hybognathus amarus",1
"Samp0548","32RGrand455.0",2011-08-23,"Pimephales promelas",16
"Samp0548","32RGrand455.0",2011-08-23,"Platygobio gracilis",1
"Samp0548","32RGrand455.0",2011-08-23,"Rhinichthys cataractae",1
"Samp0548","32RGrand455.0",2011-08-23,"Ictalurus punctatus",116
"Samp0548","32RGrand455.0",2011-08-23,"Gambusia affinis",2
"Samp0549","32RGrand455.0",2011-10-27,"Carpiodes carpio",8
"Samp0549","32RGrand455.0",2011-10-27,"Cyprinella lutrensis",27
"Samp0549","32RGrand455.0",2011-10-27,"Hybognathus amarus",2
"Samp0549","32RGrand455.0",2011-10-27,"Pimephales promelas",1
"Samp0549","32RGrand455.0",2011-10-27,"Ictalurus punctatus",11
"Samp0549","32RGrand455.0",2011-10-27,"Perca flavescens",1
